STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,584.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,556.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,535.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,6.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,7.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,7.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,11.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,8.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,6.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,7.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,7.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,10.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,U,Activities of extraterritorial organisations and bodies,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,7.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,586.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,613.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,643.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,643.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,627.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,663.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,675.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,678.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,646.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,A,"Agriculture, forestry and fishing",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,629.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,35.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,31.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,28.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,26.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,21.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,21.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,28.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,26.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,27.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,B,Mining and quarrying,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,27.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,3040.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,3031.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,3065.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,3102.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,3119.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,3164.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,3142.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,3094.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,3088.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,C,Manufacturing,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,3140.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,83.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,89.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,97.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,92.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,79.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,83.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,87.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,80.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,83.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,D,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,107.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,196.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,203.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,203.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,201.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,212.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,202.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,200.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,205.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,204.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,E,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,211.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,1387.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,1373.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,1315.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,1324.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,1293.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,1235.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,1239.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,1326.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,1434.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,F,Construction,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,1417.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,1888.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,1869.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,1926.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,1945.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,1926.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,1903.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,1830.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,1811.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,1828.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,1834.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,826.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,819.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,863.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,886.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,887.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,898.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,887.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,915.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,929.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,935.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,613.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,665.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,682.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,M,Males,I,Accommodation and food service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,717.5,,,,,
